symbol,date,open,close,high,low,volume,max(highs),max(highs)-open,,min(lows),min(lows)-open,
AAPL,03/06/2022 19:45,145.73,145.85,145.95,145.67,467677,,,,,,
AAPL,03/06/2022 19:50,145.84,145.84,145.86,145.64,477527,,,,,,
AAPL,03/06/2022 19:55,145.84,145.95,146.1,145.815,637943,,,,,,
AAPL,03/06/2022 20:00,145.952,146.245,146.34,145.89,1085197,,,,,,
AAPL,03/06/2022 20:05,146.24,146.02,146.255,145.91,738836,,,,,,
AAPL,03/06/2022 20:10,146.027,145.88,146.1,145.83,579639,,,,,,
AAPL,03/06/2022 20:15,145.875,145.37,145.875,145.29,782988,,,,,,
AAPL,03/06/2022 20:20,145.37,145.41,145.47,145.16,754350,,,,,,
AAPL,03/06/2022 20:25,145.39,145.35,145.47,145.21,520914,,,,,,
AAPL,03/06/2022 20:30,145.32,145.166,145.323,145.02,701666,,,,,,
AAPL,03/06/2022 20:35,145.19,145.219,145.415,145.11,653109,,,,,,
AAPL,03/06/2022 20:40,145.25,144.942,145.25,144.85,734339,,,,,,
AAPL,03/06/2022 20:45,144.96,145.14,145.155,144.871,594629,,,,,,
AAPL,03/06/2022 20:50,145.151,144.99,145.154,144.98,422613,,,,,,
AAPL,03/06/2022 20:55,144.98,145.05,145.14,144.94,441259,,,,,,
AAPL,03/06/2022 21:00,145.045,145.165,145.255,144.92,532048,,,,,,
AAPL,03/06/2022 21:05,145.145,145.23,145.299,145.04,454376,,,,,,
AAPL,03/06/2022 21:10,145.23,145.298,145.34,145.16,379141,,,,,,
AAPL,03/06/2022 21:15,145.3,145.428,145.428,145.11,501376,,,,,,
AAPL,03/06/2022 21:20,145.42,145.39,145.43,145.27,560715,,,,,,
AAPL,03/06/2022 21:25,145.4,145.69,145.7,145.33,710930,,,,,,
AAPL,03/06/2022 21:30,145.68,145.449,145.72,145.41,699445,,,,,,
AAPL,03/06/2022 21:35,145.45,145.245,145.48,145.149,672530,,,,,,
AAPL,03/06/2022 21:40,145.24,145.3,145.3,145.16,481171,,,,,,
AAPL,03/06/2022 21:45,145.29,145.426,145.475,145.21,548055,,,,,,
AAPL,03/06/2022 21:50,145.423,145.475,145.52,145.326,638997,,,,,,
AAPL,03/06/2022 21:55,145.46,145.48,145.635,145.4,579741,,,,,,
AAPL,03/06/2022 22:00,145.485,145.588,145.728,145.37,847438,,,,,,
AAPL,03/06/2022 22:05,145.57,145.31,145.6,145.22,799983,,,,,,
AAPL,03/06/2022 22:10,145.297,145.015,145.45,145.01,795442,,,,,,
AAPL,03/06/2022 22:15,145.01,145.12,145.12,144.82,1015721,,,,,,
AAPL,03/06/2022 22:20,145.11,145.06,145.2,144.97,693303,,,,,,
AAPL,03/06/2022 22:25,145.055,145.433,145.45,145.025,824048,,,,,,
AAPL,03/06/2022 22:30,145.435,145.435,145.555,145.27,968779,,,,,,
AAPL,03/06/2022 22:35,145.44,145.36,145.68,145.27,1272714,,,,,,
AAPL,03/06/2022 22:40,145.37,145.187,145.555,145.12,1047991,,,,,,
AAPL,03/06/2022 22:45,145.16,145.365,145.53,145.03,1695710,,,,,,
AAPL,03/06/2022 22:50,145.29,145.44,145.46,145.05,1753967,,,,,,
AAPL,03/06/2022 22:55,145.436,145.37,145.56,145.26,2698679,,,,,,
AAPL,03/06/2022 23:00,145.32,145.41,145.47,145.25,6985150,,,,,,
AAPL,03/06/2022 23:05,145.4,145.39,145.46,145.38,263861,,,,,,
AAPL,03/06/2022 23:10,145.4,145.41,145.45,145.38,95041,,,,,,
AAPL,03/06/2022 23:15,145.42,145.4,145.49,145.39,9393,,,,,,
AAPL,03/06/2022 23:20,145.425,145.49,145.51,145.4,8059,,,,,,
AAPL,03/06/2022 23:25,145.51,145.53,145.55,145.48,7149,,,,,,
AAPL,03/06/2022 23:30,145.51,145.38,145.57,145.38,1000835,,,,,,
AAPL,03/06/2022 23:35,145.55,145.525,145.57,145.47,5592,,,,,,
AAPL,03/06/2022 23:40,145.55,145.48,145.57,145.47,12377,,,,,,
AAPL,03/06/2022 23:45,145.49,145.38,145.5,145.38,15243,,,,,,
AAPL,03/06/2022 23:50,145.4,145.43,145.47,145.37,115184,,,,,,
AAPL,03/06/2022 23:55,145.425,145.4,145.445,145.39,5334,,,,,,
AAPL,04/06/2022 00:00,145.415,145.425,145.48,145.38,9230,,,,,,
AAPL,04/06/2022 00:05,145.43,145.43,145.47,145.4,5626,,,,,,
AAPL,04/06/2022 00:10,145.42,145.61,146.191,145.35,20357,,,,,,
AAPL,04/06/2022 00:15,145.62,145.6,146.191,145.458,13847,,,,,,
AAPL,04/06/2022 00:20,145.58,145.55,145.6,145.5,3251,,,,,,
AAPL,04/06/2022 00:25,145.54,145.48,145.59,145.45,4121,,,,,,
AAPL,04/06/2022 00:30,145.5,145.51,145.58,145.47,5173,,,,,,
AAPL,04/06/2022 00:35,145.53,145.485,145.53,145.46,1460,,,,,,
AAPL,04/06/2022 00:40,145.48,145.46,145.54,145.441,3505,,,,,,
AAPL,04/06/2022 00:45,145.45,145.43,145.51,145.41,4087,,,,,,
AAPL,04/06/2022 00:50,145.42,145.43,145.5,145.41,2944,,,,,,
AAPL,04/06/2022 00:55,145.435,145.435,145.5,145.4,6411,,,,,,
AAPL,04/06/2022 01:00,145.47,145.385,145.47,145.38,9322,,,,,,
AAPL,04/06/2022 01:05,145.39,145.32,145.39,145.32,8000,,,,,,
AAPL,04/06/2022 01:10,145.31,145.33,145.36,145.26,5713,,,,,,
AAPL,04/06/2022 01:15,145.3,145.29,145.32,145.27,3692,,,,,,
AAPL,04/06/2022 01:20,145.32,145.3,145.33,145.28,1436,,,,,,
AAPL,04/06/2022 01:25,145.31,145.27,145.35,145.25,6613,,,,,,
AAPL,04/06/2022 01:30,145.31,145.305,145.32,145.28,1786,,,,,,
AAPL,04/06/2022 01:35,145.31,145.29,145.35,145.25,6933,,,,,,
AAPL,04/06/2022 01:40,145.28,145.2,145.32,145.2,8406,,,,,,
AAPL,04/06/2022 01:45,145.18,145.23,145.26,145.15,6730,,,,,,
AAPL,04/06/2022 01:50,145.25,145.225,145.26,145.2,1931,,,,,,
AAPL,04/06/2022 01:55,145.22,145.3,145.34,145.19,3855,,,,,,
AAPL,04/06/2022 02:00,145.31,145.21,145.31,145.2,2505,,,,,,
AAPL,04/06/2022 02:05,145.23,145.22,145.27,145.21,1277,,,,,,
AAPL,04/06/2022 02:10,145.265,145.33,145.34,145.21,6248,,,,,,
AAPL,04/06/2022 02:15,145.27,145.25,145.33,145.22,2646,,,,,,
AAPL,04/06/2022 02:20,145.27,145.255,145.29,145.21,3692,,,,,,
AAPL,04/06/2022 02:25,145.22,145.24,145.28,145.22,1842,,,,,,
AAPL,04/06/2022 02:30,145.25,145.22,145.27,145.22,1525,,,,,,
AAPL,04/06/2022 02:35,145.24,145.2,145.25,145.2,5580,,,,,,
AAPL,04/06/2022 02:40,145.21,145.18,145.21,145.13,4476,,,,,,
AAPL,04/06/2022 02:45,145.18,145.16,145.18,145.15,2288,,,,,,
AAPL,04/06/2022 02:50,145.15,145.14,145.17,145.1,9849,,,,,,
AAPL,04/06/2022 02:55,145.18,145.16,145.2,145.12,12302,,,,,,
AAPL,06/06/2022 11:00,146.11,147.24,147.35,146.11,-88552470,,,,,,
AAPL,06/06/2022 11:05,147.23,147.28,147.28,147.09,4214,,,,,,
AAPL,06/06/2022 11:10,147.27,147.5,147.54,147.24,10912,,,,,,
AAPL,06/06/2022 11:15,147.54,147.4,147.58,147.35,4469,,,,,,
AAPL,06/06/2022 11:20,147.43,147.44,147.56,147.32,7467,,,,,,
AAPL,06/06/2022 11:25,147.43,147.45,147.51,147.41,4301,,,,,,
AAPL,06/06/2022 11:30,147.5,147.55,147.58,147.47,8115,,,,,,
AAPL,06/06/2022 11:35,147.57,147.5,147.57,147.48,3145,,,,,,
AAPL,06/06/2022 11:40,147.55,147.5,147.56,147.48,3002,,,,,,
AAPL,06/06/2022 11:45,147.51,147.51,147.54,147.45,1442,,,,,,
AAPL,06/06/2022 11:50,147.5,147.59,147.59,147.5,1930,,,,,,
AAPL,06/06/2022 11:55,147.6,147.62,147.69,147.55,2313,,,,,,
AAPL,06/06/2022 12:00,147.69,147.64,147.69,147.56,3339,,,,,,
AAPL,06/06/2022 12:05,147.63,147.67,147.67,147.53,2654,,,,,,
AAPL,06/06/2022 12:10,147.66,147.64,147.67,147.57,978,,,,,,
AAPL,06/06/2022 12:15,147.57,147.55,147.65,147.48,4519,,,,,,
AAPL,06/06/2022 12:20,147.5,147.59,147.59,147.44,2072,,,,,,
AAPL,06/06/2022 12:25,147.51,147.55,147.55,147.45,1469,,,,,,
AAPL,06/06/2022 12:30,147.58,147.48,147.58,147.43,1066,,,,,,
AAPL,06/06/2022 12:35,147.47,147.44,147.5,147.35,1433,,,,,,
AAPL,06/06/2022 12:40,147.38,147.31,147.39,147.19,2775,,,,,,
AAPL,06/06/2022 12:45,147.34,147.43,147.45,147.3,1623,,,,,,
AAPL,06/06/2022 12:50,147.44,147.42,147.46,147.37,1815,,,,,,
AAPL,06/06/2022 12:55,147.4,147.4,147.44,147.39,613,,,,,,
AAPL,06/06/2022 13:00,147.43,147.51,147.54,147.41,1656,,,,,,
AAPL,06/06/2022 13:05,147.53,147.46,147.55,147.46,2375,,,,,,
AAPL,06/06/2022 13:10,147.47,147.55,147.61,147.46,3543,,,,,,
AAPL,06/06/2022 13:15,147.6,147.48,147.6,147.48,990,,,,,,
AAPL,06/06/2022 13:20,147.48,147.58,147.69,147.48,8711,,,,,,
AAPL,06/06/2022 13:25,147.68,147.63,147.69,147.57,1117,,,,,,
AAPL,06/06/2022 13:30,147.62,147.69,147.77,147.56,5060,,,,,,
AAPL,06/06/2022 13:35,147.7,147.66,147.73,147.65,3271,,,,,,
AAPL,06/06/2022 13:40,147.72,147.76,147.77,147.67,1386,,,,,,
AAPL,06/06/2022 13:45,147.74,147.83,147.85,147.74,3689,,,,,,
AAPL,06/06/2022 13:50,147.85,147.81,147.86,147.8,1458,,,,,,
AAPL,06/06/2022 13:55,147.83,147.78,147.96,147.69,11397,,,,,,
AAPL,06/06/2022 14:00,147.57,147.4,147.57,147.26,54218,,,,,,
AAPL,06/06/2022 14:05,147.37,147.29,147.39,147.29,8867,,,,,,
AAPL,06/06/2022 14:10,147.3,147.27,147.34,147.25,6414,,,,,,
AAPL,06/06/2022 14:15,147.3,147.38,147.42,147.25,10579,,,,,,
AAPL,06/06/2022 14:20,147.36,147.46,147.46,147.32,7777,,,,,,
AAPL,06/06/2022 14:25,147.45,147.43,147.47,147.35,12362,,,,,,
AAPL,06/06/2022 14:30,147.4,147.37,147.5,147.35,6707,,,,,,
AAPL,06/06/2022 14:35,147.36,147.27,147.37,147.25,9944,,,,,,
AAPL,06/06/2022 14:40,147.29,147.26,147.29,147.25,2839,,,,,,
AAPL,06/06/2022 14:45,147.27,147.15,147.28,147.14,15330,,,,,,
AAPL,06/06/2022 14:50,147.17,147.34,147.34,147.15,18388,,,,,,
AAPL,06/06/2022 14:55,147.35,147.41,147.42,147.3,16151,,,,,,
AAPL,06/06/2022 15:00,147.26,147.3,147.849,146,151998,,,,,,
AAPL,06/06/2022 15:05,147.285,147.49,147.65,147.27,75448,,,,,,
AAPL,06/06/2022 15:10,147.47,147.415,147.51,147.35,52170,,,,,,
AAPL,06/06/2022 15:15,147.4,147.27,147.45,147.245,21814,,,,,,
AAPL,06/06/2022 15:20,147.25,147.2,147.29,147.14,34564,,,,,,
AAPL,06/06/2022 15:25,147.23,147.23,147.3,147.14,49666,,,,,,
AAPL,06/06/2022 15:30,147.24,147.24,147.29,147.17,21089,,,,,,
AAPL,06/06/2022 15:35,147.28,147.26,147.3,147.2,40585,,,,,,
AAPL,06/06/2022 15:40,147.27,147.16,147.27,147.12,45132,,,,,,
AAPL,06/06/2022 15:45,147.17,147.1,147.35,146.95,100172,,,,,,
AAPL,06/06/2022 15:50,147.09,147.119,147.13,147.01,34591,,,,,,
AAPL,06/06/2022 15:55,147.12,146.94,147.21,146.92,49881,,,,,,
AAPL,06/06/2022 16:00,146.96,147.05,147.07,146.91,68372,,,,,,
AAPL,06/06/2022 16:05,147.032,147.13,147.19,146.97,54861,,,,,,
AAPL,06/06/2022 16:10,147.125,147.06,147.15,147,26473,,,,,,
AAPL,06/06/2022 16:15,147.03,146.93,147.07,146.75,117357,,,,,,
AAPL,06/06/2022 16:20,146.94,146.925,147.04,146.81,112731,,,,,,
AAPL,06/06/2022 16:25,146.95,147.015,147.029,146.83,40594,,,,,,
AAPL,06/06/2022 16:30,147.11,147.845,148.12,147.11,3174117,,,,,,
AAPL,06/06/2022 16:35,147.87,147.703,148,147.385,1619863,,,,,,
AAPL,06/06/2022 16:40,147.66,148.01,148.287,147.58,1807864,,,,,,
AAPL,06/06/2022 16:45,148.03,147.401,148.083,147.15,1314576,,,,,,
AAPL,06/06/2022 16:50,147.42,147.515,147.688,147.23,983095,,,,,,
AAPL,06/06/2022 16:55,147.53,147.83,147.837,147.205,1110024,,,,,,
AAPL,06/06/2022 17:00,147.875,148.031,148.21,147.758,1138836,,,,,,
AAPL,06/06/2022 17:05,148.04,148.045,148.41,147.921,1060807,,,,,,
AAPL,06/06/2022 17:10,148.04,148.366,148.377,147.889,1047465,,,,,,
AAPL,06/06/2022 17:15,148.38,148.11,148.43,147.975,1055350,,,,,,
AAPL,06/06/2022 17:20,148.09,148.05,148.238,147.96,678072,,,,,,
AAPL,06/06/2022 17:25,148.02,148.21,148.38,147.93,736614,,,,,,
AAPL,06/06/2022 17:30,148.285,148.29,148.474,148.07,826857,,,,,,
AAPL,06/06/2022 17:35,148.3,148.445,148.445,148.19,595779,,,,,,
AAPL,06/06/2022 17:40,148.47,148.46,148.569,148.07,880185,,,,,,
AAPL,06/06/2022 17:45,148.475,148.38,148.479,148.251,519893,,,,,,
AAPL,06/06/2022 17:50,148.39,148.14,148.5,148.1,667918,,,,,,
AAPL,06/06/2022 17:55,148.15,148.17,148.199,148.005,814301,,,,,,
AAPL,06/06/2022 18:00,148.21,147.96,148.32,147.935,835128,,,,,,
AAPL,06/06/2022 18:05,147.955,147.54,148.02,147.475,979624,,,,,,
AAPL,06/06/2022 18:10,147.53,147.04,147.54,146.985,1014843,,,,,,
AAPL,06/06/2022 18:15,147.04,146.2,147.1,146.165,1264005,,,,,,
AAPL,06/06/2022 18:20,146.195,146.27,146.37,146.01,1511121,,,,,,
AAPL,06/06/2022 18:25,146.23,146.559,146.64,146.15,1027496,,,,,,
AAPL,06/06/2022 18:30,146.55,146.28,146.61,146.205,743057,,,,,,
AAPL,06/06/2022 18:35,146.26,146.27,146.45,146.135,679640,,,,,,
AAPL,06/06/2022 18:40,146.28,146.614,146.646,146.255,478466,,,,,,
AAPL,06/06/2022 18:45,146.61,146.505,146.796,146.5,647674,,,,,,
AAPL,06/06/2022 18:50,146.52,146.596,146.67,146.425,354412,,,,,,
AAPL,06/06/2022 18:55,146.6,146.52,146.69,146.47,352040,,,,,,
AAPL,06/06/2022 19:00,146.53,145.69,146.56,145.58,1155165,,,,,,
AAPL,06/06/2022 19:05,145.67,145.515,145.79,145.515,637884,,,,,,
AAPL,06/06/2022 19:10,145.52,145.54,145.63,145.4,593614,,,,,,
AAPL,06/06/2022 19:15,145.53,145.709,145.8,145.45,648590,,,,,,
AAPL,06/06/2022 19:20,145.67,145.585,145.781,145.575,470571,,,,,,
AAPL,06/06/2022 19:25,145.58,145.581,145.77,145.5,448263,,,,,,
AAPL,06/06/2022 19:30,145.58,145.65,145.66,145.209,753534,,,,,,
AAPL,06/06/2022 19:35,145.635,145.889,145.889,145.595,546519,,,,,,
AAPL,06/06/2022 19:40,145.89,145.91,145.98,145.78,413376,,,,,,
AAPL,06/06/2022 19:45,145.9,145.93,146.02,145.855,432465,,,,,,
AAPL,06/06/2022 19:50,145.91,145.9,145.945,145.74,438108,,,,,,
AAPL,06/06/2022 19:55,145.9,146.085,146.135,145.862,491905,,,,,,
AAPL,06/06/2022 20:00,146.07,145.92,146.12,145.88,524175,,,,,,
AAPL,06/06/2022 20:05,145.93,145.995,146.225,145.92,727764,,,,,,
AAPL,06/06/2022 20:10,146.01,145.8,146.04,145.633,567129,,,,,,
AAPL,06/06/2022 20:15,145.77,145.78,145.86,145.6,488071,,,,,,
AAPL,06/06/2022 20:20,145.761,145.83,145.96,145.62,495086,,,,,,
AAPL,06/06/2022 20:25,145.825,145.88,145.905,145.752,321545,,,,,,
AAPL,06/06/2022 20:30,145.87,146.09,146.145,145.81,487051,,,,,,
AAPL,06/06/2022 20:35,146.083,146.48,146.58,146.03,570821,,,,,,
AAPL,06/06/2022 20:40,146.48,146.57,146.68,146.398,586830,,,,,,
AAPL,06/06/2022 20:45,146.56,146.53,146.63,146.34,627596,,,,,,
AAPL,06/06/2022 20:50,146.54,146.522,146.72,146.47,552370,,,,,,
AAPL,06/06/2022 20:55,146.527,146.65,146.686,146.52,441477,,,,,,
AAPL,06/06/2022 21:00,146.669,146.85,146.88,146.53,691811,,,,,,
AAPL,06/06/2022 21:05,146.85,146.725,146.85,146.58,625793,,,,,,
AAPL,06/06/2022 21:10,146.71,146.58,146.771,146.538,424005,,,,,,
AAPL,06/06/2022 21:15,146.575,146.541,146.61,146.44,573001,,,,,,
AAPL,06/06/2022 21:20,146.545,145.991,146.545,145.89,853375,,,,,,
AAPL,06/06/2022 21:25,146,145.76,146.01,145.68,523246,,,,,,
AAPL,06/06/2022 21:30,145.73,145.87,145.95,145.68,583831,,,,,,
AAPL,06/06/2022 21:35,145.865,145.62,145.97,145.518,663985,,,,,,
AAPL,06/06/2022 21:40,145.625,145.66,145.72,145.445,825419,,,,,,
AAPL,06/06/2022 21:45,145.645,145.38,145.74,145.37,874361,,,,,,
AAPL,06/06/2022 21:50,145.381,145.415,145.455,145.07,1222888,,,,,,
AAPL,06/06/2022 21:55,145.401,145.39,145.585,145.29,643739,,,,,,
AAPL,06/06/2022 22:00,145.38,145.539,145.75,145.32,821944,,,,,,
AAPL,06/06/2022 22:05,145.47,145.447,145.62,145.311,712590,,,,,,
AAPL,06/06/2022 22:10,145.435,145.45,145.584,145.26,991417,,,,,,
AAPL,06/06/2022 22:15,145.44,145.17,145.638,145.17,555455,,,,,,
AAPL,06/06/2022 22:20,145.18,145.3,145.355,144.9,1247382,,,,,,
AAPL,06/06/2022 22:25,145.308,145.34,145.42,145.255,592878,,,,,,
AAPL,06/06/2022 22:30,145.31,145.525,145.64,145.29,747140,,,,,,
AAPL,06/06/2022 22:35,145.537,145.47,145.562,145.245,694330,,,,,,
AAPL,06/06/2022 22:40,145.435,145.89,146.08,145.36,1089722,,,,,,
AAPL,06/06/2022 22:45,145.9,145.75,145.973,145.55,829859,,,,,,
AAPL,06/06/2022 22:50,145.74,146.155,146.2,145.74,1271303,,,,,,
AAPL,06/06/2022 22:55,146.11,146.14,146.45,146.085,2748158,,,,,,
AAPL,06/06/2022 23:00,146.06,146.16,146.48,146.06,5297630,,,,,,
AAPL,06/06/2022 23:05,146.14,146.14,147.45,145.055,52278,,,,,,
AAPL,06/06/2022 23:10,146.15,146.11,146.22,146.1,29447,,,,,,
AAPL,06/06/2022 23:15,146.14,146.14,146.18,146.05,30719,,,,,,
AAPL,06/06/2022 23:20,146.15,146.2,146.25,146.14,30911,,,,,,
AAPL,06/06/2022 23:25,146.215,146.2,146.25,146.2,8218,,,,,,
AAPL,06/06/2022 23:30,146.22,146.23,146.25,146.14,323299,,,,,,
AAPL,06/06/2022 23:35,146.21,146.26,146.28,146.2,7485,,,,,,
AAPL,06/06/2022 23:40,146.27,146.23,146.27,146.22,3210,,,,,,
AAPL,06/06/2022 23:45,146.25,146.27,146.32,146.14,63007,,,,,,
AAPL,06/06/2022 23:50,146.285,146.29,146.3,146.25,6060,,,,,,
AAPL,06/06/2022 23:55,146.3,146.32,146.34,146.26,5243,,,,,,
AAPL,07/06/2022 00:00,146.28,146.35,146.37,145.495,18763,,,,,,
AAPL,07/06/2022 00:05,146.3,146.365,146.43,146.3,11224,,,,,,
AAPL,07/06/2022 00:10,146.42,146.396,146.42,146.32,2789,,,,,,
AAPL,07/06/2022 00:15,146.35,146.34,146.39,146.32,12256,,,,,,
AAPL,07/06/2022 00:20,146.32,146.27,146.34,146.25,2994,,,,,,
AAPL,07/06/2022 00:25,146.28,146.24,146.3,146.2,9233,,,,,,
AAPL,07/06/2022 00:30,146.2,146.22,146.24,146.17,1939,,,,,,
AAPL,07/06/2022 00:35,146.19,146.21,146.21,146.16,2495,,,,,,
AAPL,07/06/2022 00:40,146.18,146.235,146.25,146.18,2779,,,,,,
AAPL,07/06/2022 00:45,146.25,146.288,146.29,146.21,1879,,,,,,
AAPL,07/06/2022 00:50,146.26,146.29,146.3,146.26,3481,,,,,,
AAPL,07/06/2022 00:55,146.27,146.29,146.3,146.25,1615,,,,,,
AAPL,07/06/2022 01:00,146.3,146.23,146.32,146.23,7714,,,,,,
AAPL,07/06/2022 01:05,146.26,146.22,146.29,146.22,1512,,,,,,
AAPL,07/06/2022 01:10,146.245,146.25,146.27,146.22,1055,,,,,,
AAPL,07/06/2022 01:15,146.245,146.18,146.25,146.18,2112,,,,,,
AAPL,07/06/2022 01:20,146.2,146.23,146.27,146.17,3401,,,,,,
AAPL,07/06/2022 01:25,146.24,146.23,146.25,146.23,4532,,,,,,
AAPL,07/06/2022 01:30,146.24,146.19,146.25,146.14,10666,,,,,,
AAPL,07/06/2022 01:35,146.14,146.105,146.19,146.05,13249,,,,,,
AAPL,07/06/2022 01:40,146.11,146.075,146.13,146.05,3086,,,,,,
AAPL,07/06/2022 01:45,146.07,146.09,146.13,146.06,2244,,,,,,
AAPL,07/06/2022 01:50,146.12,146.06,146.12,146.05,922,,,,,,
AAPL,07/06/2022 01:55,146.07,146.075,146.1,146.05,1709,,,,,,
AAPL,07/06/2022 02:00,146.05,146.09,146.12,146.05,1548,,,,,,
AAPL,07/06/2022 02:05,146.06,146.09,146.12,146.06,6375,,,,,,
AAPL,07/06/2022 02:10,146.1,146.12,146.12,146.06,3016,,,,,,
AAPL,07/06/2022 02:15,146.09,146.125,146.17,146.06,2655,,,,,,
AAPL,07/06/2022 02:20,146.18,146.085,146.18,146.06,5179,,,,,,
AAPL,07/06/2022 02:25,146.08,146.085,146.1,146.07,798,,,,,,
AAPL,07/06/2022 02:30,146.12,146.08,146.12,146.06,2122,,,,,,
AAPL,07/06/2022 02:35,146.09,146.16,146.19,146.07,1937,,,,,,
AAPL,07/06/2022 02:40,146.14,146.13,146.15,146.07,2191,,,,,,
AAPL,07/06/2022 02:45,146.14,146.38,146.38,146.12,9584,,,,,,
AAPL,07/06/2022 02:50,146.36,146.49,146.49,146.315,3713,,,,,,
AAPL,07/06/2022 02:55,146.46,146.475,146.54,146.44,26231,,,,,,
AAPL,07/06/2022 11:00,145.54,145.42,145.55,145.4,-71592117,,,,,,
AAPL,07/06/2022 11:05,145.41,145.56,145.75,145.41,7147,,,,,,
AAPL,07/06/2022 11:10,145.58,145.55,145.63,145.51,1079,,,,,,
AAPL,07/06/2022 11:15,145.59,145.48,145.59,145.45,2339,,,,,,
AAPL,07/06/2022 11:20,145.49,145.53,145.54,145.49,1892,,,,,,
AAPL,07/06/2022 11:25,145.54,145.46,145.54,145.45,2003,,,,,,
AAPL,07/06/2022 11:30,145.53,145.51,145.53,145.47,2361,,,,,,
AAPL,07/06/2022 11:35,145.5,145.7,145.7,145.5,4520,,,,,,
AAPL,07/06/2022 11:40,145.71,145.68,145.72,145.6,2066,,,,,,
AAPL,07/06/2022 11:45,145.63,145.65,145.7,145.63,1104,,,,,,
AAPL,07/06/2022 11:50,145.66,145.65,145.67,145.6,993,,,,,,
AAPL,07/06/2022 11:55,145.66,145.63,145.67,145.61,3112,,,,,,
AAPL,07/06/2022 12:00,145.65,145.57,145.65,145.57,1940,,,,,,
AAPL,07/06/2022 12:05,145.6,145.57,145.6,145.51,1295,,,,,,
AAPL,07/06/2022 12:10,145.53,145.5,145.53,145.45,4005,,,,,,
AAPL,07/06/2022 12:15,145.51,145.58,145.58,145.45,2060,,,,,,
AAPL,07/06/2022 12:20,145.59,145.62,145.66,145.56,525,,,,,,
AAPL,07/06/2022 12:25,145.65,145.69,145.73,145.65,727,,,,,,
AAPL,07/06/2022 12:30,145.65,145.71,145.74,145.64,546,,,,,,
AAPL,07/06/2022 12:35,145.69,145.68,145.7,145.68,26,,,,,,
AAPL,07/06/2022 12:40,145.65,145.48,145.66,145.48,2820,,,,,,
AAPL,07/06/2022 12:45,145.5,145.5,145.59,145.47,520,,,,,,
AAPL,07/06/2022 12:50,145.54,145.5,145.59,145.5,504,,,,,,
AAPL,07/06/2022 12:55,145.52,145.5,145.55,145.48,1044,,,,,,
AAPL,07/06/2022 13:00,145.48,145.5,145.55,145.48,1231,,,,,,
AAPL,07/06/2022 13:05,145.49,145.55,145.55,145.49,5239,,,,,,
AAPL,07/06/2022 13:10,145.55,145.52,145.55,145.48,295,,,,,,
AAPL,07/06/2022 13:15,145.51,145.26,145.51,145.18,9084,,,,,,
AAPL,07/06/2022 13:20,145.28,145.11,145.29,145.09,5752,,,,,,
AAPL,07/06/2022 13:25,145.13,145.21,145.29,145.11,2526,,,,,,
AAPL,07/06/2022 13:30,145.26,145.45,145.45,145.26,1370,,,,,,
AAPL,07/06/2022 13:35,145.34,145.5,145.52,145.34,8513,,,,,,
AAPL,07/06/2022 13:40,145.49,145.35,145.5,145.32,3141,,,,,,
AAPL,07/06/2022 13:45,145.31,145.45,145.53,145.31,3327,,,,,,
AAPL,07/06/2022 13:50,145.54,145.55,145.59,145.45,4889,,,,,,
AAPL,07/06/2022 13:55,145.5,145,145.5,144.96,17389,,,,,,
AAPL,07/06/2022 14:00,145.17,145.21,145.4,145,24383,,,,,,
AAPL,07/06/2022 14:05,145.23,144.89,145.23,144.84,21731,,,,,,
AAPL,07/06/2022 14:10,144.83,144.42,144.83,144.36,32735,,,,,,
AAPL,07/06/2022 14:15,144.4,144.6,144.69,144.35,28235,,,,,,
AAPL,07/06/2022 14:20,144.59,144.48,144.59,144.45,18594,,,,,,
AAPL,07/06/2022 14:25,144.49,144.58,144.6,144.42,20930,,,,,,
AAPL,07/06/2022 14:30,144.57,144.55,144.57,144.38,17646,,,,,,
AAPL,07/06/2022 14:35,144.53,144.59,144.69,144.53,12067,,,,,,
AAPL,07/06/2022 14:40,144.6,144.37,144.6,144.37,11255,,,,,,
AAPL,07/06/2022 14:45,144.36,144.32,144.5,144.32,22610,,,,,,
AAPL,07/06/2022 14:50,144.34,143.95,144.34,143.89,64269,,,,,,
AAPL,07/06/2022 14:55,143.96,144.2,144.22,143.96,10346,,,,,,
AAPL,07/06/2022 15:00,144.18,144.115,145.775,144.1,299285,,,,,,
AAPL,07/06/2022 15:05,144.13,144.02,144.19,143.95,64296,,,,,,
AAPL,07/06/2022 15:10,144.03,143.97,144.07,143.88,86362,,,,,,
AAPL,07/06/2022 15:15,143.965,143.835,144,143.83,66788,,,,,,
AAPL,07/06/2022 15:20,143.84,144.2,144.4,143.83,82078,,,,,,
AAPL,07/06/2022 15:25,144.21,144.185,144.25,143.96,106946,,,,,,
AAPL,07/06/2022 15:30,144.18,144.12,144.19,143.8,89884,,,,,,
AAPL,07/06/2022 15:35,144.112,144.07,144.149,143.92,50300,,,,,,
AAPL,07/06/2022 15:40,144.08,144.2,144.2,144.03,24757,,,,,,
AAPL,07/06/2022 15:45,144.19,144,144.34,143.95,49136,,,,,,
AAPL,07/06/2022 15:50,143.96,143.97,144.18,143.95,40094,,,,,,
AAPL,07/06/2022 15:55,143.98,144.055,144.09,143.97,21744,,,,,,
AAPL,07/06/2022 16:00,144.05,144.112,144.15,144,41193,,,,,,
