date,symbol,open,high,low,close,diff close-open,percentage,daily pnl%,daily %,buy&hold
21/12/2020,AAPL,125.02,128.31,123.449,128.23,3.21,0.025675892,1.536939626,0.039462296,1.576401922
22/12/2020,AAPL,131.61,134.405,129.65,131.88,0.27,0.002051516,1.576401922,0.003234014,1.579635936
23/12/2020,AAPL,132.16,132.43,130.78,130.96,-1.2,-0.009079903,1.579635936,-0.014342941,1.565292995
24/12/2020,AAPL,131.32,133.46,131.1,131.97,0.65,0.004949741,1.565292995,0.007747795,1.57304079
28/12/2020,AAPL,133.99,137.34,133.51,136.69,2.7,0.020150758,1.57304079,0.031697964,1.604738754
29/12/2020,AAPL,138.05,138.789,134.3409,134.87,-3.18,-0.023035132,1.604738754,-0.036965369,1.567773385
30/12/2020,AAPL,135.58,135.99,133.4,133.72,-1.86,-0.013718838,1.567773385,-0.021508029,1.546265356
31/12/2020,AAPL,134.08,134.74,131.72,132.69,-1.39,-0.010366945,1.546265356,-0.016030048,1.530235308
04/01/2021,AAPL,133.52,133.6116,126.76,129.41,-4.11,-0.030781905,1.530235308,-0.047103558,1.48313175
05/01/2021,AAPL,128.89,131.74,128.43,131.01,2.12,0.016448134,1.48313175,0.02439475,1.5075265
06/01/2021,AAPL,127.72,131.0499,126.382,126.6,-1.12,-0.008769183,1.5075265,-0.013219776,1.494306724
07/01/2021,AAPL,128.36,131.63,127.86,130.92,2.56,0.019943908,1.494306724,0.029802316,1.52410904
08/01/2021,AAPL,132.43,132.63,130.23,132.05,-0.38,-0.00286944,1.52410904,-0.004373339,1.519735701
11/01/2021,AAPL,129.19,130.17,128.5,128.98,-0.21,-0.001625513,1.519735701,-0.00247035,1.517265351
12/01/2021,AAPL,128.5,129.69,126.86,128.8,0.3,0.00233463,1.517265351,0.003542253,1.520807604
13/01/2021,AAPL,128.76,131.45,128.49,130.89,2.13,0.016542404,1.520807604,0.025157814,1.545965418
14/01/2021,AAPL,130.8,131,128.76,128.91,-1.89,-0.014449541,1.545965418,-0.022338491,1.523626927
15/01/2021,AAPL,128.78,130.2242,127,127.14,-1.64,-0.012734897,1.523626927,-0.019403232,1.504223695
19/01/2021,AAPL,127.78,128.71,126.938,127.83,0.05,0.000391298,1.504223695,0.0005886,1.504812295
20/01/2021,AAPL,128.66,132.49,128.55,132.03,3.37,0.026193067,1.504812295,0.039415649,1.544227944
21/01/2021,AAPL,133.8,139.67,133.59,136.87,3.07,0.022944694,1.544227944,0.035431838,1.579659782
22/01/2021,AAPL,136.28,139.85,135.02,139.07,2.79,0.020472557,1.579659782,0.032339675,1.611999456
25/01/2021,AAPL,143.07,145.09,136.54,142.92,-0.15,-0.001048438,1.611999456,-0.001690081,1.610309375
26/01/2021,AAPL,143.6,144.3,141.37,143.16,-0.44,-0.003064067,1.610309375,-0.004934096,1.605375279
27/01/2021,AAPL,143.43,144.3,140.41,142.06,-1.37,-0.009551698,1.605375279,-0.01533406,1.590041219
28/01/2021,AAPL,139.52,141.99,136.7,137.09,-2.43,-0.017416858,1.590041219,-0.027693522,1.562347697
29/01/2021,AAPL,135.83,136.74,130.21,131.96,-3.87,-0.028491497,1.562347697,-0.044513625,1.517834072
01/02/2021,AAPL,133.75,135.38,130.93,134.14,0.39,0.002915888,1.517834072,0.004425834,1.522259907
02/02/2021,AAPL,135.73,136.31,134.61,134.99,-0.74,-0.005452,1.522259907,-0.008299361,1.513960546
03/02/2021,AAPL,135.76,135.77,133.61,133.94,-1.82,-0.013406011,1.513960546,-0.020296172,1.493664374
04/02/2021,AAPL,136.3,137.4,134.59,137.39,1.09,0.007997065,1.493664374,0.011944931,1.505609305
05/02/2021,AAPL,137.35,137.42,135.86,136.76,-0.59,-0.004295595,1.505609305,-0.006467488,1.499141817
08/02/2021,AAPL,136.03,136.96,134.92,136.91,0.88,0.006469161,1.499141817,0.00969819,1.508840007
09/02/2021,AAPL,136.62,137.877,135.85,136.01,-0.61,-0.004464939,1.508840007,-0.006736879,1.502103128
10/02/2021,AAPL,136.48,136.99,134.4,135.39,-1.09,-0.007986518,1.502103128,-0.011996574,1.490106555
11/02/2021,AAPL,135.9,136.39,133.77,135.13,-0.77,-0.005665931,1.490106555,-0.008442841,1.481663714
12/02/2021,AAPL,134.35,135.53,133.6921,135.37,1.02,0.00759211,1.481663714,0.011248954,1.492912668
16/02/2021,AAPL,135.49,136.01,132.79,133.19,-2.3,-0.016975423,1.492912668,-0.025342824,1.467569844
17/02/2021,AAPL,131.25,132.22,129.47,130.84,-0.41,-0.00312381,1.467569844,-0.004584409,1.462985434
18/02/2021,AAPL,129.2,129.995,127.41,129.71,0.51,0.003947368,1.462985434,0.005774942,1.468760376
19/02/2021,AAPL,130.24,130.71,128.8,129.87,-0.37,-0.002840909,1.468760376,-0.004172615,1.464587762
22/02/2021,AAPL,128.01,129.72,125.6,126,-2.01,-0.015701898,1.464587762,-0.022996808,1.441590954
23/02/2021,AAPL,123.76,126.71,118.39,125.86,2.1,0.016968326,1.441590954,0.024461385,1.466052339
24/02/2021,AAPL,124.94,125.56,122.23,125.35,0.41,0.003281575,1.466052339,0.004810961,1.4708633
25/02/2021,AAPL,124.68,126.4585,120.54,120.99,-3.69,-0.029595765,1.4708633,-0.043531325,1.427331975
26/02/2021,AAPL,122.59,124.85,121.2,121.26,-1.33,-0.010849172,1.427331975,-0.01548537,1.411846605
01/03/2021,AAPL,123.75,127.93,122.79,127.79,4.04,0.032646465,1.411846605,0.046091801,1.457938406
02/03/2021,AAPL,128.41,128.72,125.01,125.12,-3.29,-0.025621058,1.457938406,-0.037353924,1.420584482
03/03/2021,AAPL,124.81,125.71,121.84,122.06,-2.75,-0.022033491,1.420584482,-0.031300435,1.389284046
04/03/2021,AAPL,121.75,123.6,118.62,120.13,-1.62,-0.013305955,1.389284046,-0.018485751,1.370798295
05/03/2021,AAPL,120.98,121.935,117.57,121.42,0.44,0.003636965,1.370798295,0.004985545,1.375783841
08/03/2021,AAPL,120.93,121,116.21,116.36,-4.57,-0.037790457,1.375783841,-0.0519915,1.323792341
09/03/2021,AAPL,119.03,122.06,118.79,121.085,2.055,0.017264555,1.323792341,0.022854686,1.346647026
10/03/2021,AAPL,121.69,122.17,119.45,119.98,-1.71,-0.0140521,1.346647026,-0.018923219,1.327723808
11/03/2021,AAPL,122.54,123.21,121.26,121.96,-0.58,-0.004733148,1.327723808,-0.006284313,1.321439494
12/03/2021,AAPL,120.4,121.17,119.16,121.03,0.63,0.005232558,1.321439494,0.006914509,1.328354003
15/03/2021,AAPL,121.41,124,120.42,123.99,2.58,0.021250309,1.328354003,0.028227933,1.356581936
16/03/2021,AAPL,125.7,127.22,124.715,125.57,-0.13,-0.001034208,1.356581936,-0.001402988,1.355178948
17/03/2021,AAPL,124.05,125.8599,122.336,124.76,0.71,0.005723499,1.355178948,0.007756365,1.362935314
18/03/2021,AAPL,122.88,123.18,120.32,120.53,-2.35,-0.019124349,1.362935314,-0.026065251,1.336870063
19/03/2021,AAPL,119.9,121.43,119.675,119.99,0.09,0.000750626,1.336870063,0.001003489,1.337873552
22/03/2021,AAPL,120.33,123.87,120.26,123.39,3.06,0.025430067,1.337873552,0.034022214,1.371895766
23/03/2021,AAPL,123.33,124.24,122.14,122.54,-0.79,-0.006405579,1.371895766,-0.008787787,1.36310798
24/03/2021,AAPL,122.82,122.9,120.065,120.09,-2.73,-0.02222765,1.36310798,-0.030298687,1.332809293
25/03/2021,AAPL,119.54,121.66,119,120.59,1.05,0.008783671,1.332809293,0.011706958,1.344516251
26/03/2021,AAPL,120.35,121.48,118.92,121.21,0.86,0.007145825,1.344516251,0.009607678,1.354123929
29/03/2021,AAPL,121.65,122.58,120.7299,121.39,-0.26,-0.002137279,1.354123929,-0.002894141,1.351229788
30/03/2021,AAPL,120.11,120.4031,118.86,119.9,-0.21,-0.001748397,1.351229788,-0.002362486,1.348867302
31/03/2021,AAPL,121.65,123.52,121.15,122.15,0.5,0.004110152,1.348867302,0.00554405,1.354411352
01/04/2021,AAPL,123.66,124.18,122.49,123,-0.66,-0.005337215,1.354411352,-0.007228785,1.347182567
05/04/2021,AAPL,123.87,126.1601,123.07,125.9,2.03,0.016388149,1.347182567,0.022077829,1.369260396
06/04/2021,AAPL,126.5,127.13,125.65,126.21,-0.29,-0.00229249,1.369260396,-0.003139016,1.36612138
07/04/2021,AAPL,125.83,127.92,125.14,127.9,2.07,0.016450767,1.36612138,0.022473745,1.388595124
08/04/2021,AAPL,128.95,130.39,128.52,130.36,1.41,0.010934471,1.388595124,0.015183553,1.403778678
09/04/2021,AAPL,129.8,133.04,129.47,132.995,3.195,0.024614792,1.403778678,0.03455372,1.438332398
12/04/2021,AAPL,132.52,132.85,130.63,131.24,-1.28,-0.009658919,1.438332398,-0.013892736,1.424439662
13/04/2021,AAPL,132.44,134.66,131.93,134.43,1.99,0.015025672,1.424439662,0.021403163,1.445842825
14/04/2021,AAPL,134.94,135,131.655,132.03,-2.91,-0.02156514,1.445842825,-0.031179803,1.414663022
15/04/2021,AAPL,133.82,135,133.64,134.5,0.68,0.005081453,1.414663022,0.007188544,1.421851566
16/04/2021,AAPL,134.3,134.67,133.28,134.16,-0.14,-0.001042442,1.421851566,-0.001482198,1.420369368
19/04/2021,AAPL,133.51,135.47,133.34,134.84,1.33,0.009961801,1.420369368,0.014149437,1.434518805
20/04/2021,AAPL,135.02,135.53,131.81,133.11,-1.91,-0.014146052,1.434518805,-0.020292778,1.414226027
21/04/2021,AAPL,132.36,133.75,131.3001,133.5,1.14,0.008612874,1.414226027,0.012180551,1.426406578
22/04/2021,AAPL,133.04,134.15,131.41,131.94,-1.1,-0.00826819,1.426406578,-0.011793801,1.414612777
23/04/2021,AAPL,132.16,135.12,132.16,134.32,2.16,0.016343826,1.414612777,0.023120185,1.437732962
26/04/2021,AAPL,134.83,135.06,133.56,134.72,-0.11,-0.000815842,1.437732962,-0.001172963,1.436559999
27/04/2021,AAPL,135.01,135.41,134.11,134.39,-0.62,-0.004592252,1.436559999,-0.006597046,1.429962954
28/04/2021,AAPL,134.31,135.02,133.08,133.58,-0.73,-0.005435187,1.429962954,-0.007772116,1.422190838
29/04/2021,AAPL,136.47,137.07,132.45,133.48,-2.99,-0.021909577,1.422190838,-0.0311596,1.391031238
30/04/2021,AAPL,131.78,133.56,131.065,131.46,-0.32,-0.00242829,1.391031238,-0.003377827,1.387653411
03/05/2021,AAPL,132.04,134.07,131.83,132.54,0.5,0.003786731,1.387653411,0.00525467,1.392908081
04/05/2021,AAPL,131.19,131.4899,126.7,127.85,-3.34,-0.025459258,1.392908081,-0.035462406,1.357445675
05/05/2021,AAPL,129.2,130.45,127.97,128.1,-1.1,-0.008513932,1.357445675,-0.0115572,1.345888475
06/05/2021,AAPL,127.89,129.75,127.13,129.74,1.85,0.014465556,1.345888475,0.019469025,1.3653575
07/05/2021,AAPL,130.85,131.2582,129.475,130.21,-0.64,-0.004891097,1.3653575,-0.006678096,1.358679404
10/05/2021,AAPL,129.41,129.54,126.81,126.85,-2.56,-0.019782088,1.358679404,-0.026877516,1.331801888
11/05/2021,AAPL,123.5,126.27,122.77,125.91,2.41,0.01951417,1.331801888,0.025989008,1.357790897
12/05/2021,AAPL,123.4,124.64,122.25,122.77,-0.63,-0.005105348,1.357790897,-0.006931995,1.350858902
13/05/2021,AAPL,124.58,126.15,124.26,124.97,0.39,0.003130519,1.350858902,0.004228889,1.355087791
14/05/2021,AAPL,126.25,127.89,125.85,127.45,1.2,0.00950495,1.355087791,0.012880042,1.367967833
17/05/2021,AAPL,126.82,126.93,125.17,126.27,-0.55,-0.004336855,1.367967833,-0.005932678,1.362035155
18/05/2021,AAPL,126.56,126.99,124.78,124.85,-1.71,-0.013511378,1.362035155,-0.018402972,1.343632183
19/05/2021,AAPL,123.16,124.915,122.86,124.69,1.53,0.012422865,1.343632183,0.016691761,1.360323944
20/05/2021,AAPL,125.23,127.72,125.1,127.31,2.08,0.016609439,1.360323944,0.022594218,1.382918162
21/05/2021,AAPL,127.82,128,125.21,125.43,-2.39,-0.018698169,1.382918162,-0.025858037,1.357060124
24/05/2021,AAPL,126.01,127.94,125.94,127.1,1.09,0.008650107,1.357060124,0.011738715,1.368798839
25/05/2021,AAPL,127.82,128.32,126.32,126.9,-0.92,-0.007197622,1.368798839,-0.009852097,1.358946743
26/05/2021,AAPL,126.955,127.39,126.42,126.85,-0.105,-0.000827065,1.358946743,-0.001123937,1.357822805
27/05/2021,AAPL,126.44,127.64,125.08,125.28,-1.16,-0.009174312,1.357822805,-0.01245709,1.345365715
28/05/2021,AAPL,125.57,125.8,124.55,124.61,-0.96,-0.007645138,1.345365715,-0.010285507,1.335080209
01/06/2021,AAPL,125.08,125.35,123.94,124.28,-0.8,-0.006395907,1.335080209,-0.008539049,1.32654116
02/06/2021,AAPL,124.28,125.24,124.05,125.06,0.78,0.006276151,1.32654116,0.008325573,1.334866733
03/06/2021,AAPL,124.68,124.85,123.13,123.54,-1.14,-0.009143407,1.334866733,-0.01220523,1.322661503
04/06/2021,AAPL,124.07,126.16,123.85,125.89,1.82,0.014669138,1.322661503,0.019402304,1.342063807
07/06/2021,AAPL,126.17,126.32,124.8321,125.9,-0.27,-0.00213997,1.342063807,-0.002871976,1.339191831
08/06/2021,AAPL,126.6,128.46,126.2101,126.74,0.14,0.001105845,1.339191831,0.001480939,1.340672769
09/06/2021,AAPL,127.21,127.75,126.52,127.13,-0.08,-0.000628881,1.340672769,-0.000843124,1.339829646
10/06/2021,AAPL,127.02,128.19,125.94,126.11,-0.91,-0.007164226,1.339829646,-0.009598842,1.330230803
11/06/2021,AAPL,126.53,127.44,126.1,127.35,0.82,0.006480677,1.330230803,0.008620796,1.338851599
14/06/2021,AAPL,127.82,130.54,127.07,130.48,2.66,0.020810515,1.338851599,0.027862191,1.366713791
15/06/2021,AAPL,129.94,130.6,129.39,129.64,-0.3,-0.002308758,1.366713791,-0.003155411,1.363558379
16/06/2021,AAPL,130.37,130.89,128.461,130.15,-0.22,-0.001687505,1.363558379,-0.002301012,1.361257368
17/06/2021,AAPL,129.8,132.55,129.65,131.79,1.99,0.015331279,1.361257368,0.020869816,1.382127184
18/06/2021,AAPL,130.71,131.51,130.24,130.46,-0.25,-0.001912631,1.382127184,-0.002643499,1.379483685
21/06/2021,AAPL,130.3,132.41,129.21,132.3,2,0.015349194,1.379483685,0.021173963,1.400657648
22/06/2021,AAPL,132.13,134.08,131.62,133.98,1.85,0.014001362,1.400657648,0.019611115,1.420268762
23/06/2021,AAPL,133.77,134.32,133.23,133.7,-0.07,-0.000523286,1.420268762,-0.000743207,1.419525556
24/06/2021,AAPL,134.45,134.64,132.93,133.41,-1.04,-0.007735218,1.419525556,-0.01098034,1.408545216
25/06/2021,AAPL,133.46,133.89,132.81,133.11,-0.35,-0.002622509,1.408545216,-0.003693923,1.404851293
28/06/2021,AAPL,133.41,135.245,133.35,134.78,1.37,0.010269095,1.404851293,0.014426551,1.419277845
29/06/2021,AAPL,134.8,136.49,134.35,136.33,1.53,0.011350148,1.419277845,0.016109014,1.435386858
30/06/2021,AAPL,136.17,137.41,135.87,136.96,0.79,0.005801572,1.435386858,0.0083275,1.443714359
01/07/2021,AAPL,136.6,137.33,135.76,137.27,0.67,0.004904832,1.443714359,0.007081176,1.450795535
02/07/2021,AAPL,137.9,140,137.745,139.96,2.06,0.014938361,1.450795535,0.021672507,1.472468042
06/07/2021,AAPL,140.07,143.15,140.07,142.02,1.95,0.013921611,1.472468042,0.020499127,1.49296717
07/07/2021,AAPL,143.535,144.89,142.66,144.57,1.035,0.007210785,1.49296717,0.010765465,1.503732635
08/07/2021,AAPL,141.58,144.06,140.665,143.24,1.66,0.01172482,1.503732635,0.017630994,1.521363629
09/07/2021,AAPL,142.75,145.65,142.6522,145.11,2.36,0.016532399,1.521363629,0.025151791,1.54651542
12/07/2021,AAPL,146.21,146.32,144,144.5,-1.71,-0.011695506,1.54651542,-0.01808728,1.52842814
13/07/2021,AAPL,144.03,147.46,143.63,145.64,1.61,0.011178227,1.52842814,0.017085117,1.545513256
14/07/2021,AAPL,148.1,149.57,147.68,149.15,1.05,0.007089804,1.545513256,0.010957386,1.556470642
15/07/2021,AAPL,149.24,150,147.09,148.48,-0.76,-0.005092469,1.556470642,-0.007926278,1.548544364
16/07/2021,AAPL,148.46,149.76,145.88,146.39,-2.07,-0.01394315,1.548544364,-0.021591586,1.526952778
19/07/2021,AAPL,143.75,144.07,141.67,142.45,-1.3,-0.009043478,1.526952778,-0.013808964,1.513143814
20/07/2021,AAPL,143.46,147.0997,142.96,146.15,2.69,0.018750871,1.513143814,0.028372764,1.541516578
21/07/2021,AAPL,145.53,146.13,144.63,145.4,-0.13,-0.000893287,1.541516578,-0.001377017,1.540139561
22/07/2021,AAPL,145.935,148.195,145.81,146.8,0.865,0.005927296,1.540139561,0.009128863,1.549268424
23/07/2021,AAPL,147.55,148.7177,146.92,148.56,1.01,0.006845137,1.549268424,0.010604955,1.559873379
26/07/2021,AAPL,148.27,149.83,147.7,148.99,0.72,0.004856006,1.559873379,0.007574754,1.567448134
27/07/2021,AAPL,149.12,149.21,145.55,146.77,-2.35,-0.01575912,1.567448134,-0.024701603,1.54274653
28/07/2021,AAPL,144.81,146.97,142.54,144.98,0.17,0.001173952,1.54274653,0.00181111,1.544557641
29/07/2021,AAPL,144.685,146.55,144.58,145.64,0.955,0.006600546,1.544557641,0.010194924,1.554752564
30/07/2021,AAPL,144.38,146.33,144.11,145.86,1.48,0.010250727,1.554752564,0.015937344,1.570689909
02/08/2021,AAPL,146.36,146.95,145.25,145.52,-0.84,-0.005739273,1.570689909,-0.009014618,1.56167529
03/08/2021,AAPL,145.81,148.045,145.18,147.36,1.55,0.010630272,1.56167529,0.016601033,1.578276323
04/08/2021,AAPL,147.27,147.79,146.28,146.95,-0.32,-0.00217288,1.578276323,-0.003429405,1.574846918
05/08/2021,AAPL,146.98,147.84,146.17,147.06,0.08,0.000544292,1.574846918,0.000857177,1.575704095
06/08/2021,AAPL,146.35,147.11,145.63,146.14,-0.21,-0.001434916,1.575704095,-0.002261003,1.573443092
09/08/2021,AAPL,146.2,146.7,145.52,146.09,-0.11,-0.000752394,1.573443092,-0.001183849,1.572259243
10/08/2021,AAPL,146.44,147.71,145.3,145.6,-0.84,-0.005736138,1.572259243,-0.009018696,1.563240547
11/08/2021,AAPL,146.05,146.72,145.53,145.86,-0.19,-0.001300924,1.563240547,-0.002033657,1.56120689
12/08/2021,AAPL,146.19,149.05,145.84,148.89,2.7,0.018469116,1.56120689,0.028834111,1.590041001
13/08/2021,AAPL,148.97,149.4444,148.27,149.1,0.13,0.000872659,1.590041001,0.001387564,1.591428564
16/08/2021,AAPL,148.535,151.19,146.47,151.12,2.585,0.017403306,1.591428564,0.027696118,1.619124683
17/08/2021,AAPL,150.23,151.68,149.09,150.19,-0.04,-0.000266258,1.619124683,-0.000431105,1.618693578
18/08/2021,AAPL,149.8,150.72,146.15,146.36,-3.44,-0.022963952,1.618693578,-0.037171602,1.581521976
19/08/2021,AAPL,145.03,148,144.5,146.7,1.67,0.011514859,1.581521976,0.018211003,1.599732979
20/08/2021,AAPL,147.44,148.5,146.78,148.19,0.75,0.005086815,1.599732979,0.008137546,1.607870524
23/08/2021,AAPL,148.31,150.19,147.89,149.71,1.4,0.009439687,1.607870524,0.015177794,1.623048319
24/08/2021,AAPL,149.45,150.86,149.15,149.62,0.17,0.001137504,1.623048319,0.001846224,1.624894543
25/08/2021,AAPL,149.81,150.32,147.8,148.36,-1.45,-0.009678927,1.624894543,-0.015727236,1.609167307
26/08/2021,AAPL,148.35,149.12,147.51,147.54,-0.81,-0.005460061,1.609167307,-0.008786152,1.600381156
27/08/2021,AAPL,147.48,148.75,146.83,148.6,1.12,0.00759425,1.600381156,0.012153695,1.61253485
30/08/2021,AAPL,149,153.49,148.61,153.12,4.12,0.027651007,1.61253485,0.044588212,1.657123063
31/08/2021,AAPL,152.66,152.8,151.29,151.83,-0.83,-0.005436919,1.657123063,-0.009009644,1.648113419
01/09/2021,AAPL,152.83,154.98,152.34,152.51,-0.32,-0.00209383,1.648113419,-0.003450869,1.644662549
02/09/2021,AAPL,153.87,154.72,152.4,153.65,-0.22,-0.001429778,1.644662549,-0.002351502,1.642311047
03/09/2021,AAPL,153.76,154.63,153.09,154.3,0.54,0.003511967,1.642311047,0.005767742,1.648078789
07/09/2021,AAPL,154.97,157.26,154.39,156.69,1.72,0.011098922,1.648078789,0.018291898,1.666370687
08/09/2021,AAPL,156.98,157.04,153.975,155.11,-1.87,-0.011912346,1.666370687,-0.019850384,1.646520303
09/09/2021,AAPL,155.49,156.11,153.95,154.07,-1.42,-0.00913242,1.646520303,-0.015036715,1.631483588
10/09/2021,AAPL,155,155.48,148.7,148.97,-6.03,-0.038903226,1.631483588,-0.063469975,1.568013613
13/09/2021,AAPL,150.63,151.42,148.75,149.55,-1.08,-0.007169886,1.568013613,-0.011242479,1.556771135
14/09/2021,AAPL,150.35,151.07,146.91,148.12,-2.23,-0.014832059,1.556771135,-0.023090121,1.533681013
15/09/2021,AAPL,148.56,149.44,146.37,149.03,0.47,0.003163705,1.533681013,0.004852114,1.538533127
16/09/2021,AAPL,148.44,148.97,147.221,148.79,0.35,0.002357855,1.538533127,0.003627638,1.542160766
17/09/2021,AAPL,148.82,148.82,145.76,146.06,-2.76,-0.018545894,1.542160766,-0.02860075,1.513560015
20/09/2021,AAPL,143.8,144.84,141.27,142.94,-0.86,-0.005980529,1.513560015,-0.00905189,1.504508126
21/09/2021,AAPL,143.93,144.6,142.78,143.43,-0.5,-0.003473911,1.504508126,-0.005226527,1.499281599
22/09/2021,AAPL,144.45,146.43,143.7001,145.85,1.4,0.009691935,1.499281599,0.01453094,1.513812538
23/09/2021,AAPL,146.65,147.08,145.64,146.83,0.18,0.001227412,1.513812538,0.001858072,1.51567061
24/09/2021,AAPL,145.66,147.4701,145.56,146.92,1.26,0.008650281,1.51567061,0.013110977,1.528781587
27/09/2021,AAPL,145.47,145.96,143.82,145.37,-0.1,-0.000687427,1.528781587,-0.001050926,1.527730661
28/09/2021,AAPL,143.25,144.75,141.69,141.91,-1.34,-0.009354276,1.527730661,-0.014290814,1.513439847
29/09/2021,AAPL,142.47,144.45,142.03,142.83,0.36,0.002526848,1.513439847,0.003824232,1.517264079
30/09/2021,AAPL,143.66,144.378,141.28,141.5,-2.16,-0.0150355,1.517264079,-0.022812824,1.494451255
01/10/2021,AAPL,141.9,142.92,139.1101,142.65,0.75,0.005285412,1.494451255,0.007898791,1.502350046
04/10/2021,AAPL,141.76,142.21,138.27,139.14,-2.62,-0.018481941,1.502350046,-0.027766345,1.474583701
05/10/2021,AAPL,139.49,142.24,139.36,141.11,1.62,0.011613736,1.474583701,0.017125426,1.491709127
06/10/2021,AAPL,139.47,142.15,138.37,142,2.53,0.018140102,1.491709127,0.027059756,1.518768882
07/10/2021,AAPL,143.06,144.215,142.72,143.29,0.23,0.001607717,1.518768882,0.002441751,1.521210633
08/10/2021,AAPL,144.03,144.1781,142.56,142.9,-1.13,-0.007845588,1.521210633,-0.011934792,1.509275841
11/10/2021,AAPL,142.27,144.81,141.81,142.81,0.54,0.0037956,1.509275841,0.005728607,1.515004448
12/10/2021,AAPL,143.23,143.25,141.0401,141.51,-1.72,-0.012008657,1.515004448,-0.018193169,1.49681128
13/10/2021,AAPL,141.235,141.4,139.2,140.91,-0.325,-0.002301129,1.49681128,-0.003444356,1.493366924
14/10/2021,AAPL,142.11,143.88,141.51,143.76,1.65,0.011610724,1.493366924,0.017339071,1.510705995
15/10/2021,AAPL,143.77,144.895,143.51,144.84,1.07,0.007442443,1.510705995,0.011243343,1.521949338
18/10/2021,AAPL,143.445,146.84,143.16,146.55,3.105,0.021645927,1.521949338,0.032944004,1.554893342
19/10/2021,AAPL,147.01,149.17,146.55,148.76,1.75,0.011903952,1.554893342,0.018509376,1.573402718
20/10/2021,AAPL,148.7,149.7539,148.12,149.26,0.56,0.003765972,1.573402718,0.005925391,1.579328109
21/10/2021,AAPL,148.81,149.64,147.87,149.48,0.67,0.004502386,1.579328109,0.007110745,1.586438854
22/10/2021,AAPL,149.69,150.18,148.64,148.69,-1,-0.006680473,1.586438854,-0.010598162,1.575840692
25/10/2021,AAPL,148.68,149.37,147.6211,148.64,-0.04,-0.000269034,1.575840692,-0.000423955,1.575416737
26/10/2021,AAPL,149.33,150.84,149.0101,149.32,-0.01,-6.70E-05,1.575416737,-0.000105553,1.575311184
27/10/2021,AAPL,149.36,149.73,148.49,148.85,-0.51,-0.003414569,1.575311184,-0.005379009,1.569932175
28/10/2021,AAPL,149.82,153.165,149.72,152.57,2.75,0.01835536,1.569932175,0.02881667,1.598748845
29/10/2021,AAPL,147.215,149.94,146.4128,149.8,2.585,0.017559352,1.598748845,0.028072994,1.626821839
01/11/2021,AAPL,148.985,149.7,147.8,148.96,-0.025,-0.000167802,1.626821839,-0.000272984,1.626548855
02/11/2021,AAPL,148.66,151.57,148.65,150.02,1.36,0.009148392,1.626548855,0.014880307,1.641429162
03/11/2021,AAPL,150.39,151.97,149.82,151.49,1.1,0.007314316,1.641429162,0.012005932,1.653435093
04/11/2021,AAPL,151.58,152.43,150.64,150.96,-0.62,-0.004090249,1.653435093,-0.006762961,1.646672132
05/11/2021,AAPL,151.89,152.2,150.06,151.28,-0.61,-0.004016064,1.646672132,-0.006613141,1.640058991
08/11/2021,AAPL,151.41,151.57,150.16,150.44,-0.97,-0.006406446,1.640058991,-0.010506949,1.629552042
09/11/2021,AAPL,150.2,151.428,150.0601,150.81,0.61,0.004061252,1.629552042,0.006618021,1.636170064
10/11/2021,AAPL,150.02,150.13,147.85,147.92,-2.1,-0.013998134,1.636170064,-0.022903328,1.613266736
11/11/2021,AAPL,148.96,149.43,147.681,147.87,-1.09,-0.007317401,1.613266736,-0.01180492,1.601461816
12/11/2021,AAPL,148.43,150.4,147.48,149.99,1.56,0.010510005,1.601461816,0.016831372,1.618293188
15/11/2021,AAPL,150.37,151.88,149.43,150,-0.37,-0.002460597,1.618293188,-0.003981967,1.61431122
16/11/2021,AAPL,149.94,151.488,149.34,151,1.06,0.007069494,1.61431122,0.011412363,1.625723584
17/11/2021,AAPL,150.995,155,150.99,153.49,2.495,0.016523726,1.625723584,0.026863011,1.652586595
18/11/2021,AAPL,153.71,158.67,153.05,157.87,4.16,0.027063952,1.652586595,0.044725524,1.697312119
19/11/2021,AAPL,157.65,161.02,156.5328,160.55,2.9,0.018395179,1.697312119,0.03122236,1.72853448
22/11/2021,AAPL,161.68,165.7,161,161.02,-0.66,-0.004082138,1.72853448,-0.007056116,1.721478363
23/11/2021,AAPL,161.12,161.8,159.0601,161.41,0.29,0.001799901,1.721478363,0.003098491,1.724576854
24/11/2021,AAPL,160.75,162.14,159.64,161.94,1.19,0.007402799,1.724576854,0.012766696,1.73734355
26/11/2021,AAPL,159.565,160.45,156.36,156.81,-2.755,-0.017265691,1.73734355,-0.029996437,1.707347113
29/11/2021,AAPL,159.37,161.19,158.7901,160.24,0.87,0.005458995,1.707347113,0.009320399,1.716667512
30/11/2021,AAPL,159.985,165.52,159.92,165.3,5.315,0.033221865,1.716667512,0.057030896,1.773698408
01/12/2021,AAPL,167.48,170.3,164.53,164.77,-2.71,-0.016181037,1.773698408,-0.02870028,1.744998129
02/12/2021,AAPL,158.735,164.2,157.8,163.76,5.025,0.031656534,1.744998129,0.055240593,1.800238722
03/12/2021,AAPL,164.02,164.96,159.72,161.84,-2.18,-0.013291062,1.800238722,-0.023927084,1.776311637
06/12/2021,AAPL,164.29,167.8799,164.28,165.32,1.03,0.006269402,1.776311637,0.011136412,1.787448049
