symbol,date,open,close,high,low,volume
AAPL,2022-06-16 22:20:00,129.85,129.975,130.1,129.83,-894188
AAPL,2022-06-16 22:25:00,129.98,130.115,130.296,129.921,1374321
AAPL,2022-06-16 22:30:00,130.07,129.54,130.28,129.51,1315058
AAPL,2022-06-16 22:35:00,129.53,129.735,129.834,129.525,1921897
AAPL,2022-06-16 22:40:00,129.72,129.475,130.145,129.47,1496415
AAPL,2022-06-16 22:45:00,129.445,129.205,129.66,129.072,2637911
AAPL,2022-06-16 22:50:00,129.37,129.47,129.64,129.18,2718673
AAPL,2022-06-16 22:55:00,129.48,130.099,130.11,129.34,4534382
AAPL,2022-06-16 23:00:00,130.1,130.3,130.56,130.05,13096388
AAPL,2022-06-16 23:05:00,130.25,130.14,131.195,130.059,959818
AAPL,2022-06-16 23:10:00,130.12,130.4,130.47,130.07,58170
AAPL,2022-06-16 23:15:00,130.47,130.33,130.479,130.27,42500
AAPL,2022-06-16 23:20:00,130.31,130.3,130.33,130.06,226145
AAPL,2022-06-16 23:25:00,130.28,130.4,130.4,130.06,115522
AAPL,2022-06-16 23:30:00,130.39,130.385,130.45,130.06,11366
AAPL,2022-06-16 23:35:00,130.35,130.38,130.42,130.06,-592995
AAPL,2022-06-16 23:40:00,130.34,130.39,130.4,130.3,17460
AAPL,2022-06-16 23:45:00,130.375,130.49,130.5,130.06,85834
AAPL,2022-06-16 23:50:00,130.44,130.515,130.57,130.41,22000
AAPL,2022-06-16 23:55:00,130.55,130.54,130.58,130.46,8941
AAPL,2022-06-17 00:00:00,130.55,130.5,130.55,130.4,7200
AAPL,2022-06-17 00:05:00,130.49,130.45,130.55,130.425,7622
AAPL,2022-06-17 00:10:00,130.48,130.5,130.55,130.44,3747
AAPL,2022-06-17 00:15:00,130.52,130.47,130.52,130.4,8924
AAPL,2022-06-17 00:20:00,130.42,130.4,130.49,130.06,12609
AAPL,2022-06-17 00:25:00,130.35,130.47,130.48,130.35,12465
AAPL,2022-06-17 00:30:00,130.45,130.39,130.48,130.35,4002
AAPL,2022-06-17 00:35:00,130.38,130.4,130.48,130.33,7958
AAPL,2022-06-17 00:40:00,130.46,130.34,130.46,130.32,7446
AAPL,2022-06-17 00:45:00,130.38,130.36,130.45,130.34,9711
AAPL,2022-06-17 00:50:00,130.385,130.42,130.47,130.35,6479
AAPL,2022-06-17 00:55:00,130.47,130.48,130.48,130.4,3516
AAPL,2022-06-17 01:00:00,130.48,130.7,130.72,130.48,24386
AAPL,2022-06-17 01:05:00,130.69,130.54,130.8,130.54,11705
AAPL,2022-06-17 01:10:00,130.555,130.425,130.68,130.4,19072
AAPL,2022-06-17 01:15:00,130.44,130.49,130.59,130.4,12079
AAPL,2022-06-17 01:20:00,130.5,130.53,130.6,130.46,4842
AAPL,2022-06-17 01:25:00,130.55,130.55,130.65,130.5,2988
AAPL,2022-06-17 01:30:00,130.525,130.55,130.6,130.51,3105
AAPL,2022-06-17 01:35:00,130.53,130.57,130.61,130.43,4817
AAPL,2022-06-17 01:40:00,130.52,130.53,130.59,130.52,3490
AAPL,2022-06-17 01:45:00,130.55,130.49,130.56,130.49,10472
AAPL,2022-06-17 01:50:00,130.53,130.53,130.54,130.49,5685
AAPL,2022-06-17 01:55:00,130.54,130.46,130.54,130.43,6542
AAPL,2022-06-17 02:00:00,130.45,130.46,130.53,130.43,7985
AAPL,2022-06-17 02:05:00,130.52,130.45,130.54,130.45,2061
AAPL,2022-06-17 02:10:00,130.5,130.47,130.5,130.41,3293
AAPL,2022-06-17 02:15:00,130.45,130.37,130.48,130.36,6352
AAPL,2022-06-17 02:20:00,130.29,130.22,130.36,130.2,16854
AAPL,2022-06-17 02:25:00,130.225,130.25,130.28,130.21,6697
AAPL,2022-06-17 02:30:00,130.24,130.32,130.36,130.24,4472
AAPL,2022-06-17 02:35:00,130.3,130.28,130.33,130.26,5396
AAPL,2022-06-17 02:40:00,130.315,130.32,130.35,130.3,3660
AAPL,2022-06-17 02:45:00,130.34,130.39,130.46,130.32,5242
AAPL,2022-06-17 02:50:00,130.43,130.44,130.5,130.39,12494
AAPL,2022-06-17 02:55:00,130.46,130.53,130.7,130.41,14871
AAPL,2022-06-17 11:00:00,131.04,131.27,131.32,130.94,-107950564
AAPL,2022-06-17 11:05:00,131.26,131.36,131.41,131.22,3713
AAPL,2022-06-17 11:10:00,131.34,131.49,131.49,131.32,7148
AAPL,2022-06-17 11:15:00,131.48,131.47,131.6,131.33,10872
AAPL,2022-06-17 11:20:00,131.37,131.52,131.52,131.37,2532
AAPL,2022-06-17 11:25:00,131.51,131.48,131.54,131.4,2586
AAPL,2022-06-17 11:30:00,131.5,131.61,131.77,131.5,9472
AAPL,2022-06-17 11:35:00,131.66,131.51,131.68,131.5,902
AAPL,2022-06-17 11:40:00,131.54,131.52,131.62,131.52,2071
AAPL,2022-06-17 11:45:00,131.56,131.38,131.56,131.29,5154
AAPL,2022-06-17 11:50:00,131.42,131.2,131.42,131.15,3423
AAPL,2022-06-17 11:55:00,131.32,131.34,131.37,131.21,2779
AAPL,2022-06-17 12:00:00,131.3,131.43,131.49,131.29,2464
AAPL,2022-06-17 12:05:00,131.49,131.41,131.49,131.37,1128
AAPL,2022-06-17 12:10:00,131.43,131.55,131.56,131.4,2787
AAPL,2022-06-17 12:15:00,131.54,131.56,131.56,131.42,3407
AAPL,2022-06-17 12:20:00,131.53,131.44,131.53,131.37,3050
AAPL,2022-06-17 12:25:00,131.45,131.51,131.6,131.38,3337
AAPL,2022-06-17 12:30:00,131.58,131.5,131.59,131.45,776
AAPL,2022-06-17 12:35:00,131.51,131.44,131.59,131.44,3950
AAPL,2022-06-17 12:40:00,131.41,131.27,131.41,131.27,3582
AAPL,2022-06-17 12:45:00,131.35,131.23,131.35,131.18,3103
AAPL,2022-06-17 12:50:00,131.26,131.59,131.59,131.26,4294
AAPL,2022-06-17 12:55:00,131.56,131.5,131.59,131.47,2162
AAPL,2022-06-17 13:00:00,131.46,131.38,131.46,131.34,1483
AAPL,2022-06-17 13:05:00,131.4,131.25,131.41,131.2,1350
AAPL,2022-06-17 13:10:00,131.26,131.44,131.5,131.26,2061
AAPL,2022-06-17 13:15:00,131.36,131.48,131.49,131.33,698
AAPL,2022-06-17 13:20:00,131.42,131.5,131.5,131.4,3709
AAPL,2022-06-17 13:25:00,131.45,131.45,131.5,131.34,2231
AAPL,2022-06-17 13:30:00,131.41,131.42,131.53,131.38,5508
AAPL,2022-06-17 13:35:00,131.49,131.68,131.68,131.37,4459
AAPL,2022-06-17 13:40:00,131.67,131.45,131.71,131.4,5430
AAPL,2022-06-17 13:45:00,131.44,131.32,131.44,131.32,6080
AAPL,2022-06-17 13:50:00,131.46,131.43,131.48,131.32,1585
AAPL,2022-06-17 13:55:00,131.38,131.43,131.51,131.34,3412
AAPL,2022-06-17 14:00:00,131.35,131.35,131.45,131.25,22852
AAPL,2022-06-17 14:05:00,131.36,131.5,131.53,131.36,6813
AAPL,2022-06-17 14:10:00,131.53,131.48,131.6,131.45,5240
AAPL,2022-06-17 14:15:00,131.45,131.47,131.75,131.45,9568
AAPL,2022-06-17 14:20:00,131.48,131.53,131.54,131.44,4226
AAPL,2022-06-17 14:25:00,131.52,131.75,131.75,131.5,13159
AAPL,2022-06-17 14:30:00,131.69,131.81,131.99,131.67,25486
AAPL,2022-06-17 14:35:00,131.8,131.59,131.8,131.55,18934
AAPL,2022-06-17 14:40:00,131.65,131.5,131.65,131.49,14612
AAPL,2022-06-17 14:45:00,131.45,131.35,131.48,131.35,19013
AAPL,2022-06-17 14:50:00,131.33,131.28,131.4,131.25,12820
AAPL,2022-06-17 14:55:00,131.27,131.35,131.38,131.25,6142
AAPL,2022-06-17 15:00:00,131.46,131.3,131.86,130.06,278093
AAPL,2022-06-17 15:05:00,131.325,131.33,131.36,130.06,8762
AAPL,2022-06-17 15:10:00,131.36,131.4,131.47,131.32,14095
AAPL,2022-06-17 15:15:00,131.36,131.3,131.42,131.18,22847
AAPL,2022-06-17 15:20:00,131.33,131.35,131.38,131.24,44506
AAPL,2022-06-17 15:25:00,131.37,131.31,131.39,131.24,34890
AAPL,2022-06-17 15:30:00,131.3,131.25,131.41,131.22,45964
AAPL,2022-06-17 15:35:00,131.245,131.225,131.37,131.225,57227
AAPL,2022-06-17 15:40:00,131.19,131.17,131.29,131.07,43565
AAPL,2022-06-17 15:45:00,131.16,130.8,131.16,130.8,64502
AAPL,2022-06-17 15:50:00,130.81,130.78,130.84,130.69,98207
AAPL,2022-06-17 15:55:00,130.79,130.71,130.94,130.6,60246
AAPL,2022-06-17 16:00:00,130.7,130.54,130.75,130.52,107702
AAPL,2022-06-17 16:05:00,130.55,130.2,130.55,130.18,147254
AAPL,2022-06-17 16:10:00,130.19,130.18,130.3,130,133423
AAPL,2022-06-17 16:15:00,130.17,130.345,130.47,130.07,111705
AAPL,2022-06-17 16:20:00,130.35,130.22,130.47,130.17,85262
AAPL,2022-06-17 16:25:00,130.38,130.06,130.78,129.76,301132
AAPL,2022-06-17 16:30:00,130.065,131.42,131.66,130.065,17254810
AAPL,2022-06-17 16:35:00,131.424,131.18,131.93,131.08,1944282
AAPL,2022-06-17 16:40:00,131.19,131.83,132.08,131.19,1995278
AAPL,2022-06-17 16:45:00,131.85,132.27,132.29,131.63,1566429
AAPL,2022-06-17 16:50:00,132.28,132.385,132.65,132.18,1504337
AAPL,2022-06-17 16:55:00,132.36,132.05,132.49,131.96,1226242
AAPL,2022-06-17 17:00:00,132.09,132.18,132.419,131.739,1376165
AAPL,2022-06-17 17:05:00,132.21,131.645,132.27,131.583,1215895
AAPL,2022-06-17 17:10:00,131.66,131.94,132.12,131.64,914504
AAPL,2022-06-17 17:15:00,131.931,131.55,132.01,131.41,1014600
AAPL,2022-06-17 17:20:00,131.53,131.05,131.58,130.889,1342764
AAPL,2022-06-17 17:25:00,131.051,131.04,131.27,130.82,1012557
AAPL,2022-06-17 17:30:00,131.049,130.61,131.144,130.59,1021922
AAPL,2022-06-17 17:35:00,130.56,130.52,130.69,130.16,1508533
AAPL,2022-06-17 17:40:00,130.53,130.59,130.63,130.28,907661
AAPL,2022-06-17 17:45:00,130.57,130.2,130.6,129.82,1244061
AAPL,2022-06-17 17:50:00,130.17,130.26,130.33,130.061,815776
AAPL,2022-06-17 17:55:00,130.26,130.6,130.68,130.25,1032002
AAPL,2022-06-17 18:00:00,130.605,130.971,131.085,130.205,1328109
AAPL,2022-06-17 18:05:00,130.98,131.75,131.75,130.93,1162329
AAPL,2022-06-17 18:10:00,131.742,131.415,131.76,131.37,880477
AAPL,2022-06-17 18:15:00,131.41,132.15,132.285,131.41,1277689
AAPL,2022-06-17 18:20:00,132.165,131.92,132.249,131.82,858536
AAPL,2022-06-17 18:25:00,131.91,132.49,132.538,131.83,1307028
AAPL,2022-06-17 18:30:00,132.53,132.41,132.82,132.41,1291543
AAPL,2022-06-17 18:35:00,132.38,132.36,132.496,132.159,943153
AAPL,2022-06-17 18:40:00,132.37,131.829,132.622,131.81,873703
AAPL,2022-06-17 18:45:00,131.81,131.76,131.88,131.61,853401
AAPL,2022-06-17 18:50:00,131.73,131.26,131.869,131.21,1045224
AAPL,2022-06-17 18:55:00,131.31,131.36,131.59,131.2,892314
AAPL,2022-06-17 19:00:00,131.37,131.335,131.37,131.08,661682
AAPL,2022-06-17 19:05:00,131.33,131.529,131.67,131.2,735493
AAPL,2022-06-17 19:10:00,131.525,132,132.01,131.43,854325
AAPL,2022-06-17 19:15:00,132.01,131.777,132.1,131.71,918775
AAPL,2022-06-17 19:20:00,131.78,131.87,131.951,131.67,692404
AAPL,2022-06-17 19:25:00,131.869,131.88,132.08,131.7,722705
AAPL,2022-06-17 19:30:00,131.899,131.86,132,131.7,658594
AAPL,2022-06-17 19:35:00,131.865,132.148,132.148,131.66,692639
AAPL,2022-06-17 19:40:00,132.14,132.15,132.15,131.78,773571
AAPL,2022-06-17 19:45:00,132.18,132.254,132.32,131.91,865623
AAPL,2022-06-17 19:50:00,132.27,131.8,132.27,131.745,692336
AAPL,2022-06-17 19:55:00,131.81,131.97,132.109,131.74,586375
AAPL,2022-06-17 20:00:00,131.965,132.325,132.345,131.86,671471
AAPL,2022-06-17 20:05:00,132.315,132.78,132.85,132.25,1161314
AAPL,2022-06-17 20:10:00,132.79,132.85,133.079,132.59,1073103
AAPL,2022-06-17 20:15:00,132.858,132.69,132.88,132.61,612103
AAPL,2022-06-17 20:20:00,132.67,132.79,132.809,132.46,592655
AAPL,2022-06-17 20:25:00,132.77,132.44,132.795,132.35,579343
AAPL,2022-06-17 20:30:00,132.465,132.42,132.5,132.175,656586
AAPL,2022-06-17 20:35:00,132.401,132.181,132.49,132.06,631335
AAPL,2022-06-17 20:40:00,132.18,132.12,132.29,132.055,643407
AAPL,2022-06-17 20:45:00,132.11,132.018,132.156,131.65,921224
AAPL,2022-06-17 20:50:00,131.99,131.961,132.17,131.92,526942
AAPL,2022-06-17 20:55:00,131.96,132.074,132.25,131.91,679372
AAPL,2022-06-17 21:00:00,132.1,132.05,132.27,131.99,640699
AAPL,2022-06-17 21:05:00,132.045,132.16,132.165,131.88,671429
AAPL,2022-06-17 21:10:00,132.17,132.27,132.29,131.98,547896
AAPL,2022-06-17 21:15:00,132.25,132.345,132.48,132.148,624202
AAPL,2022-06-17 21:20:00,132.35,132.45,132.54,132.32,637031
AAPL,2022-06-17 21:25:00,132.47,132.21,132.5,132.18,583154
AAPL,2022-06-17 21:30:00,132.205,132.095,132.205,131.82,883159
AAPL,2022-06-17 21:35:00,132.08,132.21,132.21,131.96,678749
AAPL,2022-06-17 21:40:00,132.23,132.04,132.439,132,770381
AAPL,2022-06-17 21:45:00,132.03,131.92,132.126,131.89,724550
AAPL,2022-06-17 21:50:00,131.898,131.86,132.01,131.77,700337
AAPL,2022-06-17 21:55:00,131.87,131.874,132.04,131.69,735999
AAPL,2022-06-17 22:00:00,131.888,131.819,132.151,131.75,905690
AAPL,2022-06-17 22:05:00,131.845,131.7,131.974,131.7,887891
AAPL,2022-06-17 22:10:00,131.705,131.18,131.73,131.045,1230810
AAPL,2022-06-17 22:15:00,131.166,131.357,131.5,131.08,1168381
AAPL,2022-06-17 22:20:00,131.36,131.8,131.875,131.355,1278541
AAPL,2022-06-17 22:25:00,131.793,131.965,132.12,131.77,1072097
AAPL,2022-06-17 22:30:00,131.97,132,132.1,131.73,1223446
AAPL,2022-06-17 22:35:00,132.02,132.085,132.129,131.91,1059608
AAPL,2022-06-17 22:40:00,132.089,132.035,132.089,131.934,1422179
AAPL,2022-06-17 22:45:00,132,132.08,132.1,131.74,1486213
AAPL,2022-06-17 22:50:00,131.78,131.71,131.86,131.48,2731365
AAPL,2022-06-17 22:55:00,131.68,131.41,132.05,131.41,4102493
AAPL,2022-06-17 23:00:00,131.445,131.7,132.09,131.35,21475512
AAPL,2022-06-17 23:05:00,131.67,131.66,132.155,130.785,11779843
AAPL,2022-06-17 23:10:00,131.67,131.59,131.7,131.56,871564
AAPL,2022-06-17 23:15:00,131.6,131.59,131.62,131.56,95823
AAPL,2022-06-17 23:20:00,131.58,131.59,131.65,131.551,65223
AAPL,2022-06-17 23:25:00,131.61,131.65,131.65,131.56,156879
AAPL,2022-06-17 23:30:00,131.61,131.6,131.62,131.56,23013
AAPL,2022-06-17 23:35:00,131.59,131.6,131.62,131.56,7626
AAPL,2022-06-17 23:40:00,131.59,131.54,131.59,131.54,11285
AAPL,2022-06-17 23:45:00,131.56,131.53,131.56,131.5,10521
AAPL,2022-06-17 23:50:00,131.51,131.53,131.53,131.5,9568
AAPL,2022-06-17 23:55:00,131.52,131.53,131.53,131.45,11407
AAPL,2022-06-18 00:00:00,131.52,131.5,131.56,131.45,1338627
AAPL,2022-06-18 00:05:00,131.505,131.515,131.55,131.49,5317
AAPL,2022-06-18 00:10:00,131.52,131.53,131.55,131.5,5682
AAPL,2022-06-18 00:15:00,131.54,131.46,131.55,131.45,13154
AAPL,2022-06-18 00:20:00,131.49,131.51,131.55,131.4,24179
AAPL,2022-06-18 00:25:00,131.52,131.46,131.54,131.45,4118
AAPL,2022-06-18 00:30:00,131.47,131.48,131.5,131.43,11688
AAPL,2022-06-18 00:35:00,131.46,131.48,131.52,131.445,9202
AAPL,2022-06-18 00:40:00,131.55,131.5,131.55,131.45,203033
AAPL,2022-06-18 00:45:00,131.49,131.49,131.54,131.46,6654
AAPL,2022-06-18 00:50:00,131.485,131.51,131.61,131.475,32799
AAPL,2022-06-18 00:55:00,131.54,131.55,131.61,131.5,6327
AAPL,2022-06-18 01:00:00,131.52,131.52,131.57,131.52,1765
AAPL,2022-06-18 01:05:00,131.55,131.58,131.58,131.52,2969
AAPL,2022-06-18 01:10:00,131.555,131.55,131.57,131.52,2626
AAPL,2022-06-18 01:15:00,131.56,131.54,131.56,131.53,3238
AAPL,2022-06-18 01:20:00,131.545,131.55,131.56,131.52,1409
AAPL,2022-06-18 01:25:00,131.53,131.57,131.6,130.48,4030
AAPL,2022-06-18 01:30:00,131.58,131.58,131.6,131.52,4135
AAPL,2022-06-18 01:35:00,131.57,131.59,131.59,131.52,2700
AAPL,2022-06-18 01:40:00,131.58,131.55,131.66,131.55,4683
AAPL,2022-06-18 01:45:00,131.63,131.64,131.65,131.56,350812
AAPL,2022-06-18 01:50:00,131.61,131.58,131.65,131.57,2434
AAPL,2022-06-18 01:55:00,131.61,131.65,131.65,131.57,2868
AAPL,2022-06-18 02:00:00,131.635,131.59,131.635,131.55,1130
AAPL,2022-06-18 02:05:00,131.57,131.53,131.61,131.51,1136
AAPL,2022-06-18 02:10:00,131.525,131.52,131.55,131.5,6521
AAPL,2022-06-18 02:15:00,131.54,131.51,131.54,131.5,634
AAPL,2022-06-18 02:20:00,131.52,131.51,131.61,131.5,3081
AAPL,2022-06-18 02:25:00,131.54,131.56,131.57,131.51,1175
AAPL,2022-06-18 02:30:00,131.52,131.535,131.57,131.51,300
AAPL,2022-06-18 02:35:00,131.52,131.51,131.56,131.51,925
AAPL,2022-06-18 02:40:00,131.54,131.52,131.56,131.51,1381
AAPL,2022-06-18 02:45:00,131.54,131.51,131.54,131.49,2260
AAPL,2022-06-18 02:50:00,131.5,131.56,131.57,131.5,3979
AAPL,2022-06-18 02:55:00,131.545,131.55,131.6,131.52,2165
AAPL,2022-06-21 11:00:00,134.27,134.78,135.21,134.18,-134470353
AAPL,2022-06-21 11:05:00,134.72,134.49,134.79,134.38,6635
AAPL,2022-06-21 11:10:00,134.52,134.6,134.67,134.45,12867
AAPL,2022-06-21 11:15:00,134.58,134.37,134.58,134.27,18509
AAPL,2022-06-21 11:20:00,134.4,134.6,134.6,134.37,11911
AAPL,2022-06-21 11:25:00,134.59,134.46,134.65,134.46,7267
AAPL,2022-06-21 11:30:00,134.5,134.5,134.58,134.47,6857
AAPL,2022-06-21 11:35:00,134.48,134.37,134.48,134.21,9890
AAPL,2022-06-21 11:40:00,134.34,134.24,134.34,134.15,18459
AAPL,2022-06-21 11:45:00,134.31,134.3,134.35,134.2,3688
AAPL,2022-06-21 11:50:00,134.31,134.42,134.42,134.24,7225
AAPL,2022-06-21 11:55:00,134.4,134.43,134.46,134.4,1949
AAPL,2022-06-21 12:00:00,134.45,134.4,134.46,134.33,3432
AAPL,2022-06-21 12:05:00,134.33,134.44,134.53,134.33,6117
AAPL,2022-06-21 12:10:00,134.5,134.34,134.5,134.32,1106
AAPL,2022-06-21 12:15:00,134.33,134.36,134.37,134.32,1504
AAPL,2022-06-21 12:20:00,134.33,134.26,134.36,134.25,6587
AAPL,2022-06-21 12:25:00,134.28,134.22,134.29,134.2,1128
AAPL,2022-06-21 12:30:00,134.25,134.18,134.25,134.13,1201
AAPL,2022-06-21 12:35:00,134.17,134.25,134.27,134.17,4574
AAPL,2022-06-21 12:40:00,134.27,134.27,134.29,134.18,5941
AAPL,2022-06-21 12:45:00,134.2,134.17,134.28,134.14,6538
AAPL,2022-06-21 12:50:00,134.16,133.94,134.2,133.93,5131
AAPL,2022-06-21 12:55:00,133.99,134.01,134.04,133.92,2382
AAPL,2022-06-21 13:00:00,134.04,134.04,134.12,134,2271
AAPL,2022-06-21 13:05:00,133.95,134.13,134.13,133.93,6062
AAPL,2022-06-21 13:10:00,134.14,134.1,134.19,133.96,18218
AAPL,2022-06-21 13:15:00,134.06,134.2,134.25,134.06,4870
AAPL,2022-06-21 13:20:00,134.22,134.18,134.39,134.18,14280
AAPL,2022-06-21 13:25:00,134.2,134.23,134.24,134.07,8474
AAPL,2022-06-21 13:30:00,134.24,134.4,134.43,134.2,4067
AAPL,2022-06-21 13:35:00,134.39,134.36,134.39,134.25,2284
AAPL,2022-06-21 13:40:00,134.3,134.4,134.4,134.28,1337
AAPL,2022-06-21 13:45:00,134.39,134.4,134.43,134.35,3280
AAPL,2022-06-21 13:50:00,134.37,134.35,134.38,134.33,810
AAPL,2022-06-21 13:55:00,134.39,134.28,134.39,134.18,6976
AAPL,2022-06-21 14:00:00,134.2,133.92,134.2,133.9,56171
AAPL,2022-06-21 14:05:00,133.91,133.78,133.93,133.78,9691
AAPL,2022-06-21 14:10:00,133.76,133.73,133.89,133.73,12651
AAPL,2022-06-21 14:15:00,133.75,133.77,133.86,133.66,27250
AAPL,2022-06-21 14:20:00,133.8,133.76,133.85,133.66,13549
AAPL,2022-06-21 14:25:00,133.77,133.87,133.92,133.77,9086
AAPL,2022-06-21 14:30:00,133.85,133.8,133.89,133.75,3361
AAPL,2022-06-21 14:35:00,133.78,133.73,133.81,133.7,12780
AAPL,2022-06-21 14:40:00,133.71,133.88,133.88,133.71,17509
AAPL,2022-06-21 14:45:00,133.86,133.68,133.9,133.68,22771
AAPL,2022-06-21 14:50:00,133.67,133.54,133.71,133.46,21598
AAPL,2022-06-21 14:55:00,133.55,133.42,133.58,133.41,14664
AAPL,2022-06-21 15:00:00,133.75,133.405,134.619,133.24,237455
AAPL,2022-06-21 15:05:00,133.42,133.33,133.48,133.3,26554
AAPL,2022-06-21 15:10:00,133.32,133.56,133.59,133.31,45440
AAPL,2022-06-21 15:15:00,133.55,133.6,133.69,133.55,1039284
AAPL,2022-06-21 15:20:00,133.61,133.63,133.77,133.57,18582
AAPL,2022-06-21 15:25:00,133.625,133.65,134.04,133.6,39395
AAPL,2022-06-21 15:30:00,133.66,133.83,133.86,133.61,56472
AAPL,2022-06-21 15:35:00,133.85,133.749,133.9,133.72,40044
AAPL,2022-06-21 15:40:00,133.75,133.55,133.79,133.52,46146
AAPL,2022-06-21 15:45:00,133.58,133.5,133.65,133.5,30399
AAPL,2022-06-21 15:50:00,133.48,133.6,133.61,133.43,38079
AAPL,2022-06-21 15:55:00,133.59,133.48,133.63,133.44,25569
AAPL,2022-06-21 16:00:00,133.54,133.64,133.75,133.51,34549
AAPL,2022-06-21 16:05:00,133.65,133.725,133.78,133.55,27937
AAPL,2022-06-21 16:10:00,133.75,133.7,133.75,133.6,36509
AAPL,2022-06-21 16:15:00,133.7,133.75,133.79,133.66,59531
AAPL,2022-06-21 16:20:00,133.73,133.87,133.94,133.71,42246
AAPL,2022-06-21 16:25:00,133.81,133.44,133.92,133.21,167428
AAPL,2022-06-21 16:30:00,133.41,135.04,135.114,133.33,4875180
AAPL,2022-06-21 16:35:00,135.06,135.96,136.05,135.06,3489842
AAPL,2022-06-21 16:40:00,135.98,135.895,136.268,135.76,2271733
AAPL,2022-06-21 16:45:00,135.905,135.81,135.97,135.53,1753941
AAPL,2022-06-21 16:50:00,135.8,136,136.137,135.625,1474043
AAPL,2022-06-21 16:55:00,135.968,136.34,136.45,135.56,1983585
AAPL,2022-06-21 17:00:00,136.36,136.515,136.515,136.075,1914188
AAPL,2022-06-21 17:05:00,136.505,135.993,136.52,135.89,1155780
AAPL,2022-06-21 17:10:00,136,136.278,136.49,135.799,1212071
AAPL,2022-06-21 17:15:00,136.29,136.34,136.65,136.149,1058591
AAPL,2022-06-21 17:20:00,136.36,136.58,136.79,136.26,1160049
AAPL,2022-06-21 17:25:00,136.582,136.34,136.655,136.235,868853
AAPL,2022-06-21 17:30:00,136.345,136.53,136.75,136.28,866267
AAPL,2022-06-21 17:35:00,136.51,136.535,136.6,136.362,608100
AAPL,2022-06-21 17:40:00,136.54,136.5,136.757,136.48,866901
AAPL,2022-06-21 17:45:00,136.49,136.65,136.78,136.43,820790
AAPL,2022-06-21 17:50:00,136.645,136.605,136.89,136.56,924380
AAPL,2022-06-21 17:55:00,136.59,136.809,136.89,136.59,701943
AAPL,2022-06-21 18:00:00,136.805,136.98,136.99,136.66,822896
AAPL,2022-06-21 18:05:00,136.985,136.97,137.06,136.83,1024044
AAPL,2022-06-21 18:10:00,136.97,136.74,136.99,136.64,672488
AAPL,2022-06-21 18:15:00,136.734,136.77,136.855,136.67,567447
AAPL,2022-06-21 18:20:00,136.79,136.675,136.857,136.58,598758
AAPL,2022-06-21 18:25:00,136.685,136.575,136.76,136.54,498395
AAPL,2022-06-21 18:30:00,136.573,136.665,136.71,136.465,569131
AAPL,2022-06-21 18:35:00,136.678,136.45,136.72,136.4,646365
AAPL,2022-06-21 18:40:00,136.458,136.445,136.56,136.36,756587
AAPL,2022-06-21 18:45:00,136.44,136.38,136.45,136.248,593363
AAPL,2022-06-21 18:50:00,136.385,136.14,136.43,136.09,641281
AAPL,2022-06-21 18:55:00,136.15,135.995,136.22,135.995,574519
AAPL,2022-06-21 19:00:00,135.988,135.931,136.215,135.864,997786
AAPL,2022-06-21 19:05:00,135.92,135.775,135.95,135.7,576088
AAPL,2022-06-21 19:10:00,135.772,135.981,136,135.7,648672
AAPL,2022-06-21 19:15:00,135.984,136.171,136.18,135.9,585856
AAPL,2022-06-21 19:20:00,136.165,136.188,136.236,136.07,590168
AAPL,2022-06-21 19:25:00,136.18,136.005,136.225,136,526745
AAPL,2022-06-21 19:30:00,136.015,136.016,136.08,135.868,572745
AAPL,2022-06-21 19:35:00,136.01,136.035,136.12,135.93,498986
AAPL,2022-06-21 19:40:00,136.036,135.935,136.09,135.72,610451
AAPL,2022-06-21 19:45:00,135.94,135.88,135.98,135.77,357717
AAPL,2022-06-21 19:50:00,135.91,135.992,136.017,135.82,340229
AAPL,2022-06-21 19:55:00,136,136.07,136.108,135.94,420816
AAPL,2022-06-21 20:00:00,136.075,135.95,136.095,135.92,334431
AAPL,2022-06-21 20:05:00,135.96,135.86,135.975,135.75,419687
AAPL,2022-06-21 20:10:00,135.87,136.14,136.18,135.815,519382
AAPL,2022-06-21 20:15:00,136.11,136.06,136.15,136,350685
AAPL,2022-06-21 20:20:00,136.055,135.985,136.08,135.882,323630
AAPL,2022-06-21 20:25:00,135.99,135.89,136.1,135.88,335243
AAPL,2022-06-21 20:30:00,135.895,136.055,136.117,135.895,345448
AAPL,2022-06-21 20:35:00,136.065,135.844,136.08,135.835,323394
AAPL,2022-06-21 20:40:00,135.845,135.84,135.87,135.64,623424
AAPL,2022-06-21 20:45:00,135.85,135.88,135.88,135.71,388983
AAPL,2022-06-21 20:50:00,135.89,135.78,135.9,135.744,318852
AAPL,2022-06-21 20:55:00,135.77,135.82,135.84,135.722,307529
AAPL,2022-06-21 21:00:00,135.825,135.667,135.83,135.611,420835
AAPL,2022-06-21 21:05:00,135.665,135.717,135.81,135.635,404640
AAPL,2022-06-21 21:10:00,135.725,135.55,135.79,135.54,388468
AAPL,2022-06-21 21:15:00,135.555,135.72,135.85,135.54,586956
AAPL,2022-06-21 21:20:00,135.715,135.71,135.88,135.655,452579
AAPL,2022-06-21 21:25:00,135.715,135.88,135.89,135.69,517086
AAPL,2022-06-21 21:30:00,135.89,135.875,135.935,135.67,744474
AAPL,2022-06-21 21:35:00,135.865,135.531,135.95,135.47,615876
AAPL,2022-06-21 21:40:00,135.535,135.72,135.82,135.475,644261
